Round Made,Name,Year,Round of 32,Sweet 16,Elite 8,Final Four,Finals,Champion,SMII 32,SMII 16,SMII 8,SMII 4,SMII 2,SMII 1,Seed,Seed Points,Should Make it to,Conference Wins,Conference Losses,Conference PCT,Overall Wins,Overall Losses,Overall PCT,Non-Conf Wins,Non-Conf Losses,Non-Conf PCT,Points Scored/Game,Points Scored,Field Goal %,Field Goals Made,Field Goals Attempted,Field Goals Made/Game,Field Goals Attempted/Game,3 Point %,Free Throw %,Offensive Rebounds,Offensive Rebounds/Game,Defensive Rebounds,Defensive Rebounds/Game,Rebounds,Rebounds/Game,2 Points Made,2 Points Attempted,2 Points %,Free Throws Made,Free Throws Attempted,Free Throws Made/Game,Free Throws Attempted/Game,3 Points Made,3 Points Attempted,3 Points Made per Game,3 Points Attempted per Game,Assists,Assists per Game,Turnovers,Turnovers per Game,Assists/Turnovers,Steals,Steals per Game,Personal Fouls,Personal Fouls per Game,Steals/Turnovers,Steals/Fouls,Blocks,Blocks per Game,Blocks/Fouls,BPI Offense,BPI Defense,BPI,Strength of Resume,SOR Points,Strength of Schedule Rank,SOS Points,Conference Place,538 Ro32,538 S16,538 Elite 8,538 Final 4,Finals,Champion,Power Rating
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
7,North Carolina,2017,1,1,1,1,1,1,1,1,1,1,0,0,1,16,5,14,4,0.778,33,7,0.825,19,3,0.864,84.9,3396,0.471,1055,2239,26.38,55.98,0.366,0.705,537,13.43,942,23.55,1479,37.0,809,1567,0.516,531,753,13.28,18.83,246,672,6.15,16.80,728,18.2,476.0,11.9,1.5294,277.6,6.94,605,15.13,0.58,0.46,129.6,3.2,0.21,11.3,8.2,19.5,1,260,5,324,1,0.98,0.8,0.58,0.3,0.15,0.07,91.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
6,Gonzaga,2017,1,1,1,1,1,0,1,1,1,1,0,0,1,16,5,17,1,0.944,37,2,0.949,20,1,0.952,84.6,3299.4,0.518,1002,1935,25.69,49.62,0.382,0.738,309,7.92,1021,26.18,1330,34.1,761,1304,0.584,546,740,14.00,18.97,241,631,6.18,16.18,624,16,440.7,11.3,1.4159,278.9,7.15,541,13.87,0.63,0.52,173.6,4.5,0.32,10.8,9.5,20.3,3,258,82,247,1,0.98,0.84,0.6,0.41,0.23,0.14,93.7
